Run ID,Episode,Fixed Reward,Threshold Reward,Adaptive (LSTM + QL) Reward,Adaptive (ARIMA + SARSA) Reward,Adaptive (Transformer + PG) Reward,Adaptive (RF + Rule) Reward,Adaptive (LR + QL) Reward
3,420,0.5,0.2,0.5787399587624831,0.35448919090070347,0.3558839770852064,0.20842450136809929,0.5954218118986185
3,430,0.5,0.3,0.5335708709413487,0.5846219355602317,0.3801505735388623,0.27071314694538706,0.39790327435242356
3,440,0.5,0.4,0.3883972435873586,0.6683554889647467,0.3384571225198339,0.19541215142766633,0.3618304395965516
3,450,0.5,0.0,0.4414780187288585,0.47808317570897413,0.2868620351996344,0.2780281737991977,0.4116601267540897
3,460,0.5,0.3,0.39259584927532354,0.5369641745766718,0.32407304202052617,0.25004994745200204,0.3963147123904861
3,470,0.5,0.0,0.44264813781785933,0.515611415796992,0.35550477253315027,0.19790308622504516,0.3804455638978474
3,480,0.5,0.4,0.48013045714356617,0.5297828874561025,0.3425342616836557,0.22085778458174654,0.6009760613479361
3,490,0.5,0.1,0.5309406319046284,0.4077315452636908,0.24540896097092074,0.2980285410671146,0.4525243919783116
3,500,0.5,0.2,0.32517379320142636,0.668194650314347,0.35859984450265375,0.22957036086798094,0.4067059235395815
3,510,0.5,0.2,0.481349254075949,0.5273614413807286,0.29696852678521657,0.20601035485924238,0.4114167693150924
3,520,0.5,0.3,0.3870142350804858,0.43716587092243603,0.3893411130398939,0.25601252124024115,0.4948399691324732
3,530,0.5,0.4,0.6341461352252221,0.36705689014065673,0.4715742257732776,0.2908556131774616,0.4261813452602315
3,540,0.5,0.5,0.6639457956728098,0.5695537994321781,0.3889377831484341,0.2189132949524557,0.4125308559727017
3,550,0.5,0.3,0.582867803481509,0.47094136751163634,0.27783804715224925,0.19960510660085412,0.47359604337957695
3,560,0.5,0.3,0.4282205320033058,0.38354156183121424,0.34644009324898273,0.2861919062931299,0.22322233497832364
3,570,0.5,0.6,0.25334488368103253,0.4874767729391804,0.4547761624044422,0.20457884964012338,0.4833441964428323
3,580,0.5,0.3,0.4363177739073388,0.46609340605498817,0.5100256591813364,0.25337220383595593,0.551583422997979
3,590,0.5,0.2,0.4560107178386718,0.4202197937970175,0.33738766005335774,0.25705820153517644,0.5373329991494793
3,600,0.5,0.4,0.530002884460983,0.4613403947970768,0.3196073467386053,0.1948776243222714,0.2500259716694494
3,610,0.5,0.4,0.3913416145465559,0.522433829125357,0.28233470479512396,0.2446432263078496,0.4166086484964563
3,620,0.5,0.4,0.4998081567890895,0.4728131341728326,0.30614780076119114,0.22834868880697315,0.45257895727873054
3,630,0.5,0.2,0.37866624083075506,0.6843029894017267,0.18729899860002885,0.2793534414971967,0.5389851111631789
3,640,0.5,0.4,0.5679893488031033,0.49538643869753834,0.6489023137371829,0.18530244445009506,0.38020847217613324
3,650,0.5,0.2,0.45997192310847057,0.2810634150940988,0.37546467291316626,0.2708266151392185,0.4050982092071189
3,660,0.5,0.2,0.4843882333461645,0.5689544141231614,0.4859809380467047,0.2923719172071854,0.6720438572982178
3,670,0.5,0.3,0.48436411819649317,0.4848437261453224,0.4021702446433976,0.28645356377160874,0.5633491430170705
3,680,0.5,0.2,0.38358972153131,0.5029737105253631,0.3641831569918146,0.24443780662356768,0.5455612654333335
3,690,0.5,0.2,0.5073117202808091,0.5437455468384904,0.3288020857470852,0.25231994848242245,0.620736468823792
3,700,0.5,0.4,0.35274655455468007,0.5041588654665567,0.403354668429979,0.24424616072606042,0.5372368403667321
3,710,0.5,0.5,0.23425546655934543,0.4975075091555959,0.36270546909651863,0.22950350341459935,0.43475267226763964
3,720,0.5,0.2,0.40901113686435914,0.44251482047562607,0.3715922204633467,0.19834331070628858,0.5095370866450286
3,730,0.5,0.4,0.5083253598931536,0.36434810075556606,0.33823038547234524,0.16484474179949551,0.3279034654154396
3,740,0.5,0.2,0.33621334933474667,0.5289156206257002,0.30829510956178074,0.2526753775748742,0.6831155660696452
3,750,0.5,0.1,0.4631534324834784,0.4123904361318328,0.30436335764761224,0.3135458771003322,0.36669733228548806
3,760,0.5,0.4,0.569700224476988,0.45446890418690994,0.4856651210080612,0.2603128465449035,0.5509545228561474
3,770,0.5,0.3,0.2747136504712125,0.5978543743005308,0.42653375087627865,0.27329317646856205,0.6217506124473574
3,780,0.5,0.0,0.3486253823120646,0.3773570376790242,0.2772280118271499,0.18474557950343337,0.39429716275908705
3,790,0.5,0.2,0.6332482082633952,0.465081386902608,0.2721069478244272,0.22391628655452997,0.31694829634081606
3,800,0.5,0.3,0.46563146158206087,0.5122943198756078,0.31363630101083323,0.21735970852955683,0.6383070532445458
3,810,0.5,0.3,0.4802949768938175,0.5379741944993477,0.2971052535774044,0.2605194807642432,0.5477817295842693
3,820,0.5,0.4,0.594396514092266,0.4028216049283844,0.344302145458611,0.2077678424856299,0.4462314950285773
3,830,0.5,0.4,0.363520704520285,0.4773844715964752,0.27098072072515095,0.2903626832288912,0.36820966345471506
3,840,0.5,0.3,0.584462009230472,0.4971473459251422,0.35135094627127034,0.26038331611211013,0.638441017528476
3,850,0.5,0.2,0.3548289208313419,0.32347058485756125,0.4251724576601875,0.2072888134912239,0.36293428323594
3,860,0.5,0.3,0.4202131342127415,0.3457808216531383,0.3326195549948371,0.2466144467490854,0.5410611790035509
3,870,0.5,0.4,0.5200567009284593,0.5414638898081796,0.3179759779627813,0.15822241533024398,0.45792181991192127
3,880,0.5,0.5,0.46537325709403216,0.4152760445360685,0.3769873582720346,0.18644895084679983,0.47557868787742735
3,890,0.5,0.2,0.2301629864467681,0.5457740314403847,0.28174306622266043,0.2848715374143331,0.46315519843997716
3,900,0.5,0.4,0.42579184606227544,0.3781835479832921,0.22189526959310024,0.20707587982658193,0.4527686781007632
3,910,0.5,0.3,0.4497479574368041,0.4299410781418288,0.40715662958436083,0.20348809414113084,0.32884731684735125
3,920,0.5,0.3,0.3990459471289017,0.32257789770540846,0.33615328166170994,0.23544852725739882,0.6702204786903042
3,930,0.5,0.3,0.4495197429421518,0.5417941320660264,0.48319790649224925,0.23056860976071286,0.37008678980921306
3,940,0.5,0.4,0.4321184954757918,0.3679001845925217,0.30756059584104917,0.24584835885788606,0.623410456304193
3,950,0.5,0.3,0.6100588077036133,0.5459272060682435,0.3132845098525377,0.27833703176283453,0.34943377854160235
3,960,0.5,0.3,0.6178794593964074,0.6868172389135669,0.3093884788853444,0.30907455991448546,0.5656459947971358
3,970,0.5,0.1,0.4317119405809713,0.5795021294581354,0.2828105675460647,0.2980497985857548,0.2877091826098094
3,980,0.5,0.5,0.4983935810239225,0.3786706833472363,0.23371909455803586,0.26130494702006213,0.45678098042605864
3,990,0.5,0.3,0.5089202952840356,0.38626991085477036,0.28411515803045,0.21655849011373318,0.40806142040212157
4,0,0.5,0.0,0.8223368020963904,0.6030702496915566,0.07476808406351099,0.10003067814172606,0.5410465450038537
4,10,0.5,0.1,0.4769737170231484,0.47051086766516337,0.2683518315067948,0.2425497602588778,0.5237999668240956
4,20,0.5,0.6,0.3618402446055085,0.3868197977739544,0.2709162147948686,0.26824028673865075,0.570435499842419
4,30,0.5,0.2,0.3464853080792406,0.46454415230243795,0.3746604450527233,0.2671836876101103,0.4309891232365852
4,40,0.5,0.4,0.47476621212307507,0.7275324145755171,0.23471176926670162,0.22418128345689686,0.46963874212234147
4,50,0.5,0.3,0.5626346665804929,0.5468888349932423,0.40063186198635214,0.21626092788835014,0.43173905549264857
4,60,0.5,0.4,0.41853472287197596,0.4441089659100112,0.3099289036894242,0.2460512849970032,0.3952645767500444
4,70,0.5,0.4,0.3974306858846096,0.5502198573484689,0.23663701533441622,0.27215590536800854,0.2595208577219933
4,80,0.5,0.4,0.42278061485266843,0.5123788209125794,0.21600417597053867,0.20277107389441462,0.4379434827603328
4,90,0.5,0.4,0.5746773927663609,0.48803873120743957,0.3945862898330275,0.25432480225948423,0.4104755260960643
4,100,0.5,0.4,0.3400265972643263,0.47385056008326076,0.24355299225717028,0.1857394439107965,0.7047829352863298
4,110,0.5,0.6,0.6007665503078121,0.3487150819555179,0.3681675944832692,0.20619134351795348,0.5440841671145796
4,120,0.5,0.1,0.45512952341969104,0.6426013688563346,0.3177178934142059,0.2213059704039985,0.6372391398317274
4,130,0.5,0.3,0.5798756016925589,0.5557952567284955,0.3906677295026353,0.274658945752785,0.576001666008991
4,140,0.5,0.3,0.310520348282936,0.3923033821815716,0.2510913600343299,0.28514179732220324,0.5049886195481323
4,150,0.5,0.1,0.29352934026321564,0.48194143134087153,0.34424807517760525,0.19266965538886724,0.4795637566805091
4,160,0.5,0.4,0.3543947437240918,0.47857159739207206,0.44456184114698055,0.227591414448099,0.47939573812881475
4,170,0.5,0.1,0.5139239077091229,0.4640924116903903,0.4044465780113768,0.20961324294864375,0.5176319418604789
4,180,0.5,0.5,0.4118208162200544,0.5521173383913774,0.2514697837183986,0.2896269393482043,0.577629768586491
4,190,0.5,0.2,0.34498330720960335,0.5618996440943048,0.2230510509140732,0.2889442497408769,0.4170187346994948
4,200,0.5,0.0,0.6233040383917146,0.5316545496477693,0.45803273074943973,0.2832248758308179,0.45947056549864024
4,210,0.5,0.1,0.52909616400282,0.6315571347272908,0.43680513081264066,0.2342759763868596,0.37303767016584277
4,220,0.5,0.4,0.5629847366730361,0.3870076916873672,0.30386096168887844,0.2819244099547097,0.39043463546160206
4,230,0.5,0.5,0.5443507120027634,0.47145251584226877,0.2516736786405992,0.2165291225593243,0.4420174218151602
4,240,0.5,0.3,0.49036781986429434,0.5708869571496498,0.26796542453913846,0.15956352898099796,0.3389829771639392
4,250,0.5,0.4,0.4363253198904918,0.43027298089435534,0.2673965217570903,0.2826343584580143,0.34998889921215964
4,260,0.5,0.1,0.405112980535567,0.5575500886007946,0.21602655904348475,0.2203154650416721,0.41233779520084257
4,270,0.5,0.3,0.4483098290954503,0.2809917339940358,0.3632544851016774,0.23760098968350934,0.525213741122446
4,280,0.5,0.4,0.5317643664909446,0.6178394478322697,0.285432497096193,0.20351150778038307,0.5109228451826568
4,290,0.5,0.3,0.6414481967875665,0.6614251287489468,0.3247076409666977,0.3763010019705074,0.3577864882449491
4,300,0.5,0.2,0.34637777357849286,0.43008061428300987,0.22028922949466323,0.30371961674549486,0.40153995248828717
4,310,0.5,0.5,0.38819518281279575,0.38308355293522184,0.3638977324764031,0.25031886777259243,0.5412474826803992
4,320,0.5,0.3,0.4817110889004847,0.35113706014423796,0.24618755112846075,0.2625212374707019,0.3866613732628627
4,330,0.5,0.1,0.5258803534632344,0.5610703546376481,0.4661228645608463,0.2078932103878695,0.40052080376924976
4,340,0.5,0.2,0.5067566291671264,0.532484853901989,0.23461652870263033,0.18955891763106744,0.3914150493770622
4,350,0.5,0.2,0.5912070347361952,0.5751760956200557,0.23069138984871956,0.24969606839232789,0.6300819042418608
4,360,0.5,0.1,0.6235339454066838,0.48876778020884215,0.3196286342661106,0.24434548832164554,0.46973110621972103
4,370,0.5,0.2,0.3743399367961248,0.4450969036481928,0.30658437651128617,0.2768568270231574,0.5308061975066396
4,380,0.5,0.2,0.6430900476179559,0.4771586408360064,0.3005721751141899,0.29291365582867535,0.5616703822229843
4,390,0.5,0.4,0.47897418891645965,0.5204002772935857,0.2828111711564314,0.2607009073757734,0.5029224503449072
4,400,0.5,0.4,0.4887707513705034,0.5185528871330813,0.2942338992046353,0.2827536410821428,0.5233258271281598
4,410,0.5,0.3,0.42043972950456227,0.5538892054602419,0.2635305192503434,0.2706578370902722,0.5378158258768609
4,420,0.5,0.3,0.4962208018163328,0.42687040041686924,0.2313914034734324,0.3003591845896656,0.5798829078362693
4,430,0.5,0.3,0.3585736068677233,0.5031712223254565,0.2838459588049814,0.23005993423768517,0.563888864611736
4,440,0.5,0.1,0.6134813797957881,0.4840670123851066,0.3044998122635762,0.1981313362623031,0.4979910461709106
4,450,0.5,0.2,0.41423030484718903,0.5336617437776976,0.38955678939960425,0.24416816094385085,0.4728787602948924
4,460,0.5,0.2,0.4151309937098686,0.35082332836668295,0.2710360583587525,0.28520506550166985,0.34867077632286375
4,470,0.5,0.5,0.3200169337789289,0.4362419515206069,0.30975017863092064,0.3005765262399755,0.4656225277460447
4,480,0.5,0.5,0.4135477391119308,0.3214875753389467,0.3275687759532466,0.256438312028675,0.43901294159346643
4,490,0.5,0.4,0.4434934925767573,0.4493030095573694,0.28870317360418296,0.28764574806947424,0.4878238552467423
4,500,0.5,0.2,0.2902195514097049,0.6445207369480299,0.26991029833903635,0.30397167531182573,0.521846922109402
4,510,0.5,0.4,0.4594821294141738,0.5565390763066891,0.2921132871573453,0.2586918723502805,0.5498602726013309
4,520,0.5,0.0,0.47834779614825196,0.5151046724532332,0.2788944034513322,0.25348906356328815,0.43503456499669924
4,530,0.5,0.3,0.523074445779895,0.5913949352989986,0.297669323964863,0.2835921971417312,0.5091537088436244
4,540,0.5,0.4,0.4958516654782027,0.457964295906465,0.305613321931652,0.29721998771951763,0.5358529656351139
4,550,0.5,0.2,0.47906835183444524,0.2301956566083357,0.2779008794743774,0.29317744936881035,0.33486030274665907
4,560,0.5,0.2,0.5223409234900662,0.6549731019819304,0.2988483014149292,0.2637666505535521,0.5402509003454691
4,570,0.5,0.1,0.3764744251559971,0.42602400931686574,0.4444591174420013,0.25569824447762346,0.41312461772289294
4,580,0.5,0.6,0.6432982551214642,0.528922381442772,0.3146060172692781,0.23292616364658633,0.521302440689684
4,590,0.5,0.3,0.6005776466891034,0.5100572351965705,0.35134878157741234,0.2509080826821928,0.495077183446856
4,600,0.5,0.3,0.4947199420824432,0.49434247120820574,0.4228473280405966,0.2576871611714545,0.5446475391869621
4,610,0.5,0.3,0.3237213723961928,0.4226610829761327,0.34112167100860213,0.30179051858947314,0.47268474228816004
4,620,0.5,0.3,0.4570157543301855,0.43673452353805836,0.26706656794301786,0.23742681488246853,0.591384419627516
4,630,0.5,0.4,0.5901031679165756,0.4002458852028273,0.2229407816894966,0.34489699693047793,0.43760945133507345
4,640,0.5,0.5,0.4857516228988768,0.4191015835002784,0.3248231389691531,0.3225586434858404,0.5546172028646177
4,650,0.5,0.7,0.5994946626823079,0.41764879471201855,0.2323758945458126,0.23450093717995787,0.5933473815659278
4,660,0.5,0.4,0.40259990886382646,0.5713025015972873,0.21932301475606625,0.2853997409741947,0.4119660441840815
4,670,0.5,0.2,0.5065089395507478,0.508918543454627,0.36785179431618376,0.263597640751922,0.4501312690912439
4,680,0.5,0.3,0.5483952888006767,0.2778180377271507,0.14662744952222778,0.24147408259562134,0.5305200729395705
4,690,0.5,0.5,0.4152370357064249,0.550203183544741,0.3777184565521763,0.2464872673438377,0.5764370003534165
4,700,0.5,0.5,0.5173785307407739,0.4190248220392462,0.2388939644798566,0.24261273289730148,0.5117213172901134
4,710,0.5,0.2,0.4609442983201032,0.43965016902721654,0.35661210733288196,0.2435563558438218,0.4915047990799393
4,720,0.5,0.4,0.6518776826284628,0.5112775230314863,0.25713963204048296,0.23389150523899277,0.5100006980773768
4,730,0.5,0.5,0.4797637972742739,0.5294847218802301,0.31570941590333823,0.25326664726442977,0.6573974677367941
4,740,0.5,0.3,0.43860895581121806,0.4868210894438838,0.3551790918107625,0.2769644502009979,0.573605000598528
4,750,0.5,0.4,0.5026831160728659,0.5160802625728198,0.20263519764275628,0.25328730291641116,0.295509279474893
4,760,0.5,0.3,0.5821533887533888,0.5188415757270904,0.3729855909965096,0.14901422581078907,0.45817185225540225
4,770,0.5,0.5,0.46960068655193365,0.3552201768277491,0.24061817225778062,0.21549249626704708,0.5233989120599483
4,780,0.5,0.5,0.5568979641643554,0.3928852305983379,0.3086259537229515,0.2880857665977589,0.4596158056589312
4,790,0.5,0.5,0.5242938622267161,0.6368890394594345,0.33976460821366083,0.2708877623697469,0.40701819551627755
4,800,0.5,0.3,0.6310015454453917,0.4166186128001148,0.3415600837055214,0.19262695245055653,0.5852500039593646
4,810,0.5,0.4,0.5243810304442553,0.47526888807427736,0.2192834926738966,0.22306933097173354,0.6504669226895043
4,820,0.5,0.4,0.3995306617801534,0.39746454188013536,0.18441843621673115,0.1884548572683912,0.5070491829070578
4,830,0.5,0.4,0.31497746875791943,0.6392034898212955,0.4167065714958474,0.2759610925977423,0.6058919121031758
4,840,0.5,0.3,0.45706621735721387,0.6022010944160427,0.23518357708213458,0.22035106507451943,0.5529415712410621
4,850,0.5,0.1,0.4789508112600309,0.48642704085984445,0.24414812027148605,0.2766662438847403,0.5330526153524915
4,860,0.5,0.2,0.4171128914451533,0.609571616338289,0.36620224420078457,0.2063482062087642,0.44958618991961397
4,870,0.5,0.5,0.38181824347258786,0.5487152757678259,0.4460178868563898,0.23996094530307524,0.6478743916849701
4,880,0.5,0.4,0.5148658940876429,0.5565118102227573,0.17772700254051568,0.16477556368538748,0.6587261396359556
4,890,0.5,0.2,0.3203486403339133,0.5319480464257804,0.25840982176340704,0.2574769721968108,0.532815193266841
4,900,0.5,0.9,0.5132273439415431,0.6166969724591528,0.24525452070953796,0.24511063098873026,0.5353827838628891
4,910,0.5,0.2,0.4347735503213189,0.3941191230306453,0.21562939446733043,0.2658314615265628,0.6013455545234214
4,920,0.5,0.2,0.4862632095633378,0.3722286052781799,0.2685083591616243,0.2500240811508655,0.4303141553262365
4,930,0.5,0.3,0.3584909908685483,0.5545288785118616,0.20343289260595343,0.22872476095745453,0.3485865356244953
4,940,0.5,0.3,0.4173227324022615,0.5214162360176002,0.27561853870336994,0.2646663428892392,0.3728608278673704
4,950,0.5,0.5,0.4169714782467858,0.647483862925108,0.4403729956766753,0.19968199904893105,0.5519941836895489
4,960,0.5,0.3,0.4285895408015782,0.5334377994929895,0.3186254153377375,0.19197532008354082,0.46325733542237835
4,970,0.5,0.5,0.4380004748903955,0.4764199505653937,0.2500120627990196,0.25097931163351,0.4364706637770876
4,980,0.5,0.4,0.5572077609942865,0.5067849063015041,0.2752410523289708,0.21973011556678856,0.6759396101034378
4,990,0.5,0.5,0.49647938546085146,0.4872114339250001,0.33554715630644444,0.31830797750268663,0.4600520115314419
5,0,0.5,0.0,0.592336514215735,0.6511262022184287,0.3321535827077632,0.008585697818076499,0.3950796985851233
5,10,0.5,0.4,0.37675839541693684,0.3087620255555627,0.30685837860716697,0.16004083222232499,0.6213916185002031
5,20,0.5,0.3,0.45739905785665413,0.3988677844445929,0.2304406437617989,0.2533560521308991,0.551203058874173
5,30,0.5,0.5,0.43342590141995246,0.5986387530634895,0.3400959275035225,0.26503139998630587,0.50849431418856
5,40,0.5,0.6,0.4777589722686896,0.4627731938680997,0.45172737028441706,0.2738733243766237,0.41966924729965216
5,50,0.5,0.3,0.47492609292167887,0.4337060810313269,0.4298058101040872,0.18833362091216127,0.453223790445539
5,60,0.5,0.4,0.6336886961709757,0.4599216992171568,0.4568457814419887,0.28301286790002717,0.4772934491690638
5,70,0.5,0.1,0.3849311013768453,0.47400498922079254,0.37931648491348946,0.21791611284374665,0.4980351544502395
5,80,0.5,0.4,0.35605016807333156,0.26975979990518817,0.2826368779251257,0.3288661521605727,0.49284474396904665
5,90,0.5,0.4,0.2751967106834127,0.5731957115828487,0.3777782922474794,0.29493088700049025,0.4004804048752441
5,100,0.5,0.2,0.4646347832099825,0.5161758254994164,0.35296409334005674,0.20811119127663216,0.3614528149335785
5,110,0.5,0.5,0.44442163370848364,0.5081680826107127,0.3449954281639337,0.2227709328169944,0.5114072879779987
5,120,0.5,0.5,0.4794892268675296,0.40137331709172697,0.32050232726737726,0.1425610437886667,0.5568255260635202
5,130,0.5,0.2,0.6825115251842496,0.4619298592769557,0.3569718185785156,0.21399644045583255,0.48159094722562595
5,140,0.5,0.0,0.618578131494254,0.35079574827076876,0.3512447372486936,0.32521620377352073,0.4399064369785937
5,150,0.5,0.4,0.4555959866398503,0.38743530478149013,0.491596017816715,0.2633398625350808,0.4105458341696962
5,160,0.5,0.2,0.4839473149891066,0.46760696989899203,0.43444074124100523,0.2005450451190031,0.4917613876287856
5,170,0.5,0.3,0.5529397237767123,0.45982792252883675,0.324195455644967,0.26171864579023013,0.3714010896230294
5,180,0.5,0.2,0.3818592274618365,0.5048167807435482,0.3075502557572459,0.22652951026512963,0.2930812925669997
5,190,0.5,0.3,0.5155741590780376,0.57188444528855,0.4440564129898398,0.24485244218496166,0.5476443251002675
5,200,0.5,0.3,0.4831726823034739,0.39880495703186464,0.461167242479379,0.2845128554928018,0.4496921012688572
5,210,0.5,0.3,0.5566244651940964,0.5652722048149622,0.3660366554406927,0.2544274540090383,0.4550532591688493
5,220,0.5,0.2,0.46465798732255886,0.5120882729881322,0.42193175787628673,0.32128976607277204,0.3279916701588788
5,230,0.5,0.3,0.4307585207052826,0.4071206187878424,0.21282218770962053,0.24287914186348583,0.5241080141371047
5,240,0.5,0.2,0.3334872566794615,0.40352588047145843,0.4417456207190211,0.17316023277774295,0.3085236328966451
5,250,0.5,0.2,0.4803757657423482,0.46841032738934596,0.3215786841543199,0.23659657845530274,0.4509431237867144
5,260,0.5,0.3,0.18347096034266505,0.5158750887008358,0.32256278969449237,0.21059112765382526,0.4645854175428961
5,270,0.5,0.4,0.5057645153019299,0.44050301171106165,0.21426704182455003,0.2871201722719962,0.44169813903990757
5,280,0.5,0.4,0.5309672799641719,0.558469558701022,0.3480458276372913,0.20770917413135362,0.36416604217124254
5,290,0.5,0.3,0.4565830533598505,0.3255733154635509,0.2583307423644499,0.2359742656871362,0.4115077361746639
5,300,0.5,0.0,0.44447417236083214,0.48059939930953355,0.34465745934365477,0.1650085196598445,0.4733119131632265
5,310,0.5,0.2,0.387980142949239,0.4990342304825357,0.3309887687837808,0.27383329421657154,0.583717764573217
5,320,0.5,0.4,0.42718522266788883,0.41611638233838766,0.2917829945862335,0.3219146159391223,0.455549238689885
5,330,0.5,0.2,0.45328907027375287,0.4288308769165594,0.1942779663114905,0.20953012522483125,0.3392001461134784
5,340,0.5,0.3,0.47670287632142266,0.49663715611228615,0.39260307131559413,0.33032087187644027,0.6425754825790218
5,350,0.5,0.5,0.4324636171022241,0.5462318702124536,0.3193814966965803,0.25354428692186437,0.4199339834008257
5,360,0.5,0.3,0.4930132560750161,0.6082984771068164,0.48599216797653766,0.2759975383401972,0.5346071699782471
5,370,0.5,0.4,0.44589076620468726,0.4876073285049848,0.5666089771694158,0.27468792761532146,0.4599340620337357
5,380,0.5,0.4,0.3825289600622983,0.4769392591257441,0.4225220615812858,0.2996220226306444,0.4184634153169565
5,390,0.5,0.3,0.5228204932787246,0.48356575759309905,0.30372574743981184,0.21988258373851283,0.5254907279660481
5,400,0.5,0.7,0.4156776345964416,0.5562218965964912,0.31301670148835126,0.22365311987055128,0.5842016476197309
5,410,0.5,0.5,0.3427015568574591,0.42579763420695055,0.5897267080201751,0.22926945722322775,0.5561661026034836
5,420,0.5,0.4,0.27535849784428046,0.42459617082018886,0.31450020703851234,0.14108778781067016,0.5506335175403831
5,430,0.5,0.1,0.6609581842654432,0.4382523906055414,0.43763270780903146,0.31898525391714605,0.48898963972725207
5,440,0.5,0.4,0.5919093414192579,0.4838987982126094,0.35988016867523254,0.2550347932251846,0.4982502103312355
5,450,0.5,0.6,0.42352664034300175,0.5250479393411911,0.37903320349466674,0.26807295425621946,0.5316744150932389
5,460,0.5,0.4,0.39483108708604037,0.6585990714570006,0.3049046327801703,0.2407730422751882,0.5339155902670039
5,470,0.5,0.3,0.6966829385581053,0.42643172089601167,0.39812262608325366,0.2884359642022209,0.5775663257276338
5,480,0.5,0.2,0.4518216129051756,0.5520659012569118,0.4015985399144628,0.2952333761331455,0.29130701408162896
5,490,0.5,0.5,0.34718879798004637,0.5775978442991871,0.3014187118035244,0.29045942491917875,0.4885310632906781
5,500,0.5,0.3,0.6482516831394745,0.30297276448256094,0.35867149493630024,0.24967254696419588,0.44689276797292055
5,510,0.5,0.2,0.44054456804949016,0.6170223949948889,0.3564659987070025,0.24559690071640827,0.5144022378140001
5,520,0.5,0.1,0.3999372086836027,0.3771740029559286,0.400264175441335,0.25449526719060145,0.410928930344724
5,530,0.5,0.4,0.4837883995058494,0.5661866423123005,0.31554011795340375,0.2683681944416049,0.6139173511987046
5,540,0.5,0.3,0.45333483043011435,0.34233957756429767,0.37762338531833717,0.29376815411756035,0.5264822012336389
5,550,0.5,0.3,0.32670851107071897,0.5625962229696634,0.4027578253817176,0.253175640420271,0.423142692880808
5,560,0.5,0.4,0.5761507494433313,0.42291877379667336,0.4837296916915791,0.15101710601125715,0.4187376900611053
5,570,0.5,0.4,0.2554314443825288,0.38613015249528376,0.3418329026476547,0.2764384489646591,0.4534815650176841
5,580,0.5,0.5,0.4173604857229704,0.47775127518460464,0.2783017919809049,0.2526685699347473,0.5297748181173663
5,590,0.5,0.4,0.42788702176565546,0.33601644823171506,0.3771579635312371,0.21222459861344448,0.467606309063315
5,600,0.5,0.4,0.3794234675220682,0.3500507769521545,0.4147299346192034,0.24557600739495528,0.3528073711286105
5,610,0.5,0.2,0.490132883117176,0.3890968824087497,0.3182619998759027,0.2992055802723238,0.4575996779066666
5,620,0.5,0.3,0.5220696914338973,0.6445396475329794,0.38053155730895666,0.30073069743681047,0.32517717719526423
5,630,0.5,0.2,0.5070904497677782,0.458612300689734,0.45760680029148293,0.2938889820259941,0.5238886988587312
5,640,0.5,0.3,0.4264203488754508,0.47571588702138473,0.3314170107007275,0.23982382507235966,0.549856269097467
5,650,0.5,0.2,0.41598223974421966,0.495049094047907,0.4591058197905701,0.21500245928341957,0.5304793298176615
5,660,0.5,0.1,0.566453193106315,0.5852226221065266,0.3275865463840008,0.3055446665600417,0.4139928738479305
5,670,0.5,0.6,0.5086131603683814,0.36467026915934586,0.39695831455082137,0.17866300929342377,0.4740444721211997
5,680,0.5,0.2,0.504045635951297,0.6732874438086066,0.4977693010851305,0.17796789101386137,0.441567319468415
5,690,0.5,0.5,0.37101908081911,0.620469031151988,0.36288575056963623,0.2800745450939609,0.4456145019636913
5,700,0.5,0.6,0.48059127980583477,0.43571605215507303,0.29219944930093966,0.1945266314556715,0.4957898086187706
5,710,0.5,0.1,0.3879115288932734,0.6373405784409371,0.4195703652379611,0.24273312208257752,0.3965179998408762
5,720,0.5,0.4,0.48368296461437954,0.5326120484200924,0.3755385277943296,0.21178673969937867,0.53720258703618
5,730,0.5,0.2,0.40863502117329203,0.6127462683552417,0.25394290928643837,0.22177332691760493,0.3222968236044998
5,740,0.5,0.4,0.47188714422626177,0.4004108269268283,0.2515579352469281,0.29324385898699473,0.544963923800837
5,750,0.5,0.3,0.3456119703409701,0.43592867482834075,0.44743560025268436,0.29218147583085297,0.4371692933520383
5,760,0.5,0.1,0.6596161437678765,0.5787096085360075,0.22371619818129912,0.2896116142979899,0.4995373387298369
5,770,0.5,0.1,0.3778253441343019,0.5562929694375821,0.3982512681941593,0.391176874960182,0.38728371106228715
5,780,0.5,0.0,0.36660059895771224,0.5192628747730961,0.5695146413173827,0.2965545563473472,0.34534964403931806
5,790,0.5,0.2,0.5479015417799427,0.5312480641457371,0.5438299964942932,0.21547851206215946,0.5688827867357135
5,800,0.5,0.4,0.3229662015171583,0.4182193445661729,0.5185295184142431,0.2614718189175698,0.39714291476336105
5,810,0.5,0.5,0.42139220722083676,0.4294527917521819,0.31553114064272975,0.13361367712838873,0.2606250945629574
5,820,0.5,0.1,0.5979374383701674,0.4553502519403965,0.5629002826900015,0.314405936548928,0.36856753214218374
5,830,0.5,0.4,0.44477225186267927,0.4531251006304443,0.38519429398447064,0.3135057401642666,0.4787261294704628
5,840,0.5,0.7,0.6576753231095065,0.43991445039199606,0.2684711985619882,0.2786602471672869,0.3958036740322801
5,850,0.5,0.3,0.48969186376928475,0.4860538262075769,0.3369506013071692,0.281718021399663,0.37842569401055026
5,860,0.5,0.3,0.47024433617802214,0.5572215151350001,0.38743263867603284,0.29414652837573235,0.5411022380286485
